"draft_id","status","type","season","round","pick","franchise_id","franchise_name","player_id","player_name","pos","age","team"
"801713921697349632","complete","snake","2022","6","5","12","Mississauga Mastodons","4059","Marshon Lattimore","CB","29.6","WAS"
"801713921697349632","complete","snake","2022","6","4","6","Choccolocco Railfans","7633","Kwity Paye","DE","27.1","IND"
"801713921697349632","complete","snake","2022","6","3","2","Bikini Bottom Stars","5860","Johnathan Abram","DB","29.2",NA
"801713921697349632","complete","snake","2022","6","2","11","Montreal Generals","2064","DeMarcus Lawrence","DE","33.6","SEA"
"801713921697349632","complete","snake","2022","6","1","10","Calgary Cocks","4965","Marcus Davenport","DE","29.3","DET"
"801713921697349632","complete","snake","2022","7","1","10","Calgary Cocks","1947","Jadeveon Clowney","DE","32.8","DAL"
"801713921697349632","complete","snake","2022","7","2","11","Montreal Generals","871","Von Miller","LB","36.7","WAS"
"801713921697349632","complete","snake","2022","7","3","2","Bikini Bottom Stars","2427","Za'Darius Smith","LB","33.3",NA
"801713921697349632","complete","snake","2022","7","4","6","Choccolocco Railfans","7626","Odafe Oweh","LB","27","LAC"
"801713921697349632","complete","snake","2022","7","5","12","Mississauga Mastodons","3558","Chris Jones","DT","31.5","KC"
"801713921697349632","complete","snake","2022","7","6","7","Pokémon Omega Judge Judy","7642","Jaycee Horn","CB","26.1","CAR"
"801713921697349632","complete","snake","2022","7","7","3","Newfoundland Blowers","5882","Taylor Rapp","DB","28","BUF"
"801713921697349632","complete","snake","2022","7","8","5","Winnipeg Wranglers","1367","Logan Ryan","DB","34.9",NA
"801713921697349632","complete","snake","2022","7","9","8","Iqaluit Trout","6118","Quinnen Williams","DT","28","DAL"
"801713921697349632","complete","snake","2022","7","10","4","Thunder Bay Mustangs","6214","Quincy Williams","LB","29.3","NYJ"
"801713921697349632","complete","snake","2022","7","11","9","Saskatoon Squirrels","1213","Harrison Smith","DB","36.9","MIN"
"801713921697349632","complete","snake","2022","7","12","4","Thunder Bay Mustangs","3174","Leonard Floyd","LB","33.3","ATL"
"801713921697349632","complete","snake","2022","7","13","14","Gold Coast Sharks","2330","Shaq Thompson","LB","31.7","BUF"
"801713921697349632","complete","snake","2022","7","14","13","Vancouver Mounties","7637","Zaven Collins","LB","26.6","ARI"
"801713921697349632","complete","snake","2022","8","14","13","Vancouver Mounties","4158","Eddie Jackson","DB","32",NA
"801713921697349632","complete","snake","2022","8","13","14","Gold Coast Sharks","7136","Kam Curl","DB","26.7","LAR"
"801713921697349632","complete","snake","2022","8","12","4","Thunder Bay Mustangs","5843","Devin Bush","LB","27.4","CLE"
"801713921697349632","complete","snake","2022","8","11","9","Saskatoon Squirrels","2338","Landon Collins","DB","31.9",NA
"801713921697349632","complete","snake","2022","8","10","1","Toronto Hogs","2389","Jordan Hicks","LB","33.5",NA
"801713921697349632","complete","snake","2022","8","9","8","Iqaluit Trout","7653","Azeez Ojulari","LB","25.5","PHI"
"801713921697349632","complete","snake","2022","8","8","5","Winnipeg Wranglers","6968","Jordan Fuller","DB","27.8","ATL"
"801713921697349632","complete","snake","2022","8","7","3","Newfoundland Blowers","7113","Alex Highsmith","LB","28.4","PIT"
"801713921697349632","complete","snake","2022","8","6","7","Pokémon Omega Judge Judy","6785","Jeff Okudah","CB","26.9","MIN"
"801713921697349632","complete","snake","2022","8","5","12","Mississauga Mastodons","6799","Grant Delpit","DB","27.2","CLE"
"801713921697349632","complete","snake","2022","8","4","6","Choccolocco Railfans","4056","Jabrill Peppers","DB","30.2","PIT"
"801713921697349632","complete","snake","2022","8","3","2","Bikini Bottom Stars","6120","Christian Wilkins","DT","30",NA
"801713921697349632","complete","snake","2022","8","2","11","Montreal Generals","6152","Khari Willis","DB","29.6",NA
"801713921697349632","complete","snake","2022","8","1","10","Calgary Cocks","2130","Kyle Van Noy","LB","34.7","BAL"
"931450431807537280","complete","snake","2023","1","1","4","Thunder Bay Mustangs","9509","Bijan Robinson","RB","23.9","ATL"
"931450431807537280","complete","snake","2023","1","2","8","Iqaluit Trout","9229","Anthony Richardson","QB","23.6","IND"
"931450431807537280","complete","snake","2023","1","3","10","Calgary Cocks","9228","Bryce Young","QB","24.4","CAR"
"931450431807537280","complete","snake","2023","1","4","5","Winnipeg Wranglers","9221","Jahmyr Gibbs","RB","23.8","DET"
"931450431807537280","complete","snake","2023","1","5","1","Toronto Hogs","9758","C.J. Stroud","QB","24.2","HOU"
"931450431807537280","complete","snake","2023","1","6","10","Calgary Cocks","9488","Jaxon Smith-Njigba","WR","23.8","SEA"
"931450431807537280","complete","snake","2023","1","7","6","Choccolocco Railfans","9754","Quentin Johnston","WR","24.3","LAC"
"931450431807537280","complete","snake","2023","1","8","9","Saskatoon Squirrels","9756","Jordan Addison","WR","23.9","MIN"
"931450431807537280","complete","snake","2023","1","9","14","Gold Coast Sharks","9997","Zay Flowers","WR","25.3","BAL"
"931450431807537280","complete","snake","2023","1","10","10","Calgary Cocks","10225","Jonathan Mingo","WR","24.7","DAL"
"931450431807537280","complete","snake","2023","1","11","14","Gold Coast Sharks","10236","Dalton Kincaid","TE","26.2","BUF"
"931450431807537280","complete","snake","2023","1","12","12","Mississauga Mastodons","9482","Michael Mayer","TE","24.5","LV"
"931450431807537280","complete","snake","2023","1","13","7","Pokémon Omega Judge Judy","10859","Sam LaPorta","TE","24.9","DET"
"931450431807537280","complete","snake","2023","1","14","5","Winnipeg Wranglers","10229","Rashee Rice","WR","25.7","KC"
"931450431807537280","complete","snake","2023","2","14","5","Winnipeg Wranglers","9999","Will Levis","QB","26.5","TEN"
"931450431807537280","complete","snake","2023","2","13","12","Mississauga Mastodons","10892","Will Anderson","DL","24.3","HOU"
"931450431807537280","complete","snake","2023","2","12","2","Bikini Bottom Stars","9753","Zach Charbonnet","RB","24.9","SEA"
"931450431807537280","complete","snake","2023","2","11","10","Calgary Cocks","9494","Marvin Mims","WR","23.8","DEN"
"931450431807537280","complete","snake","2023","2","10","6","Choccolocco Railfans","9497","Jalin Hyatt","WR","24.2","NYG"
"931450431807537280","complete","snake","2023","2","9","10","Calgary Cocks","9226","De'Von Achane","RB","24.2","MIA"
"931450431807537280","complete","snake","2023","2","8","9","Saskatoon Squirrels","9225","Tank Bigsby","RB","23.3","PHI"
"931450431807537280","complete","snake","2023","2","7","6","Choccolocco Railfans","9224","Chase Brown","RB","25.7","CIN"
"931450431807537280","complete","snake","2023","2","6","8","Iqaluit Trout","9500","Josh Downs","WR","24.4","IND"
"931450431807537280","complete","snake","2023","2","5","3","Newfoundland Blowers","10222","Jayden Reed","WR","25.6","GB"
"931450431807537280","complete","snake","2023","2","4","12","Mississauga Mastodons","10888","Jalen Carter","DL","24.7","PHI"
"931450431807537280","complete","snake","2023","2","3","1","Toronto Hogs","10235","Roschon Johnson","RB","24.9","CHI"
"931450431807537280","complete","snake","2023","2","2","7","Pokémon Omega Judge Judy","9502","Tank Dell","WR","26.1","HOU"
"931450431807537280","complete","snake","2023","2","1","11","Sarnia SeaSnakes","9222","Zach Evans","RB","24.6",NA
"931450431807537280","complete","snake","2023","3","1","11","Sarnia SeaSnakes","10444","Cedric Tillman","WR","25.7","CLE"
"931450431807537280","complete","snake","2023","3","2","11","Sarnia SeaSnakes","9227","Israel Abanikanda","RB","23.2","DAL"
"931450431807537280","complete","snake","2023","3","3","10","Calgary Cocks","9757","Kendre Miller","RB","23.5","NO"
"931450431807537280","complete","snake","2023","3","4","12","Mississauga Mastodons","9481","Luke Musgrave","TE","25.3","GB"
"931450431807537280","complete","snake","2023","3","5","8","Iqaluit Trout","9508","Tyjae Spears","RB","24.5","TEN"
"931450431807537280","complete","snake","2023","3","6","3","Newfoundland Blowers","9479","Darnell Washington","TE","24.3","PIT"
"931450431807537280","complete","snake","2023","3","7","3","Newfoundland Blowers","10891","Devon Witherspoon","DB","25","SEA"
"931450431807537280","complete","snake","2023","3","8","9","Saskatoon Squirrels","10885","Lukas Van Ness","DL","24.5","GB"
"931450431807537280","complete","snake","2023","3","9","4","Thunder Bay Mustangs","10857","Stetson Bennett","QB","28.1","LAR"
"931450431807537280","complete","snake","2023","3","10","2","Bikini Bottom Stars","10232","Michael Wilson","WR","25.8","ARI"
"931450431807537280","complete","snake","2023","3","11","3","Newfoundland Blowers","10218","Xavier Hutchinson","WR","25.6","HOU"
"931450431807537280","complete","snake","2023","3","12","6","Choccolocco Railfans","9998","Hendon Hooker","QB","27.9","NYJ"
"931450431807537280","complete","snake","2023","3","13","14","Gold Coast Sharks","10983","Sean Clifford","QB","27.4","CIN"
"931450431807537280","complete","snake","2023","3","14","14","Gold Coast Sharks","10863","A.T. Perry","WR","26.2","DEN"
"931450431807537280","complete","snake","2023","4","14","10","Calgary Cocks","10880","Jack Campbell","LB","25.3","DET"
"931450431807537280","complete","snake","2023","4","13","1","Toronto Hogs","9504","Kayshon Boutte","WR","23.6","NE"
"931450431807537280","complete","snake","2023","4","12","13","Vancouver Mounties","9505","Deuce Vaughn","RB","24.1","DEN"
"931450431807537280","complete","snake","2023","4","11","1","Toronto Hogs","10937","Jake Moody","K","26.1","WAS"
"931450431807537280","complete","snake","2023","4","10","2","Bikini Bottom Stars","9493","Puka Nacua","WR","24.6","LAR"
"931450431807537280","complete","snake","2023","4","9","7","Pokémon Omega Judge Judy","10871","Luke Schoonmaker","TE","27.2","DAL"
"931450431807537280","complete","snake","2023","4","8","2","Bikini Bottom Stars","9220","Evan Hull","RB","25.1","NO"
"931450431807537280","complete","snake","2023","4","7","4","Thunder Bay Mustangs","10913","Joey Porter","DB","25.4","PIT"
"931450431807537280","complete","snake","2023","4","6","8","Iqaluit Trout","9490","Tyler Scott","WR","24.2","LAR"
"931450431807537280","complete","snake","2023","4","5","7","Pokémon Omega Judge Judy","10216","Kenny McIntosh","RB","25.8","SEA"
"931450431807537280","complete","snake","2023","4","4","9","Saskatoon Squirrels","10881","Christian Gonzalez","DB","23.5","NE"
"931450431807537280","complete","snake","2023","4","3","8","Iqaluit Trout","10212","Josh Whyle","TE","26.3","GB"
"931450431807537280","complete","snake","2023","4","2","11","Sarnia SeaSnakes","10228","Charlie Jones","WR","27.1","CIN"
"931450431807537280","complete","snake","2023","4","1","10","Calgary Cocks","10955","Chad Ryland","K","26.2","ARI"
"1054586519090008064","complete","snake","2024","1","1","9","New New York Benders ","11560","Caleb Williams","QB","24.1","CHI"
"1054586519090008064","complete","snake","2024","1","2","4","Thunder Bay Mustangs","11628","Marvin Harrison","WR","23.4","ARI"
"1054586519090008064","complete","snake","2024","1","3","12","Mississauga Mastodons","11566","Jayden Daniels","QB","25","WAS"
"1054586519090008064","complete","snake","2024","1","4","10","Lower City Lasercats","11632","Malik Nabers","WR","22.4","NYG"
"1054586519090008064","complete","snake","2024","1","5","4","Thunder Bay Mustangs","11564","Drake Maye","QB","23.3","NE"
"1054586519090008064","complete","snake","2024","1","6","11","Sarnia SeaSnakes","11620","Rome Odunze","WR","23.5","CHI"
"1054586519090008064","complete","snake","2024","1","7","9","New New York Benders ","11604","Brock Bowers","TE","23","LV"
"1054586519090008064","complete","snake","2024","1","8","2","Bikini Bottom Stars","11631","Brian Thomas","WR","23.2","JAX"
"1054586519090008064","complete","snake","2024","1","9","10","Lower City Lasercats","11563","Bo Nix","QB","25.8","DEN"
"1054586519090008064","complete","snake","2024","1","10","6","Choccolocco Railfans","11624","Xavier Worthy","WR","22.7","KC"
"1054586519090008064","complete","snake","2024","1","11","6","Choccolocco Railfans","11583","Jonathon Brooks","RB","22.4","CAR"
"1054586519090008064","complete","snake","2024","1","12","1","Toronto Hogs","11635","Ladd McConkey","WR","24.1","LAC"
"1054586519090008064","complete","snake","2024","1","13","8","Iqaluit Trout","11589","Trey Benson","RB","23.4","ARI"
"1054586519090008064","complete","snake","2024","1","14","12","Mississauga Mastodons","11637","Keon Coleman","WR","22.6","BUF"
"1054586519090008064","complete","snake","2024","2","14","6","Choccolocco Railfans","11586","Blake Corum","RB","25.1","LAR"
"1054586519090008064","complete","snake","2024","2","13","7","Pokémon Omega Judge Judy","11625","Adonai Mitchell","WR","23.2","NYJ"
"1054586519090008064","complete","snake","2024","2","12","4","Thunder Bay Mustangs","11627","Troy Franklin","WR","22.9","DEN"
"1054586519090008064","complete","snake","2024","2","11","6","Choccolocco Railfans","11626","Xavier Legette","WR","24.9","CAR"
"1054586519090008064","complete","snake","2024","2","10","10","Lower City Lasercats","11630","Roman Wilson","WR","24.5","PIT"
"1054586519090008064","complete","snake","2024","2","9","11","Sarnia SeaSnakes","11638","Ricky Pearsall","WR","25.3","SF"
"1054586519090008064","complete","snake","2024","2","8","13","Vancouver Mounties","11619","Ja'Lynn Polk","WR","23.7","NO"
"1054586519090008064","complete","snake","2024","2","7","14","Gold Coast Sharks","11596","Ben Sinnott","TE","23.5","WAS"
"1054586519090008064","complete","snake","2024","2","6","10","Lower City Lasercats","11600","Ja'Tavion Sanders","TE","22.7","CAR"
"1054586519090008064","complete","snake","2024","2","5","3","Newfoundland Blowers","11617","Malachi Corley","WR","23.8","CLE"
"1054586519090008064","complete","snake","2024","2","4","6","Choccolocco Railfans","11559","Michael Penix","QB","25.6","ATL"
"1054586519090008064","complete","snake","2024","2","3","11","Sarnia SeaSnakes","11643","Jaylen Wright","RB","22.7","MIA"
"1054586519090008064","complete","snake","2024","2","2","11","Sarnia SeaSnakes","11618","Jalen McMillan","WR","24","TB"
"1054586519090008064","complete","snake","2024","2","1","2","Bikini Bottom Stars","11565","J.J. McCarthy","QB","22.9","MIN"
"1054586519090008064","complete","snake","2024","3","1","14","Gold Coast Sharks","11655","Tyrone Tracy","RB","26.1","NYG"
"1054586519090008064","complete","snake","2024","3","2","4","Thunder Bay Mustangs","11584","Bucky Irving","RB","23.3","TB"
"1054586519090008064","complete","snake","2024","3","3","14","Gold Coast Sharks","11621","Brenden Rice","WR","23.8","LV"
"1054586519090008064","complete","snake","2024","3","4","8","Iqaluit Trout","11640","Jermaine Burton","WR","24.5",NA
"1054586519090008064","complete","snake","2024","3","5","10","Lower City Lasercats","11650","Luke McCaffrey","WR","24.7","WAS"
"1054586519090008064","complete","snake","2024","3","6","8","Iqaluit Trout","11597","Theo Johnson","TE","24.8","NYG"
"1054586519090008064","complete","snake","2024","3","7","14","Gold Coast Sharks","11665","Jared Verse","DL","25.1","LAR"
"1054586519090008064","complete","snake","2024","3","8","13","Vancouver Mounties","11647","Kimani Vidal","RB","24.3","LAC"
"1054586519090008064","complete","snake","2024","3","9","4","Thunder Bay Mustangs","11645","Javon Baker","WR","23.8","SF"
"1054586519090008064","complete","snake","2024","3","10","11","Sarnia SeaSnakes","11579","Audric Estime","RB","22.3","NO"
"1054586519090008064","complete","snake","2024","3","11","3","Newfoundland Blowers","11663","Chop Robinson","DE","23","MIA"
"1054586519090008064","complete","snake","2024","3","12","12","Mississauga Mastodons","11610","Malik Washington","WR","25","MIA"
"1054586519090008064","complete","snake","2024","3","13","12","Mississauga Mastodons","11667","Dallas Turner","LB","22.9","MIN"
"1054586519090008064","complete","snake","2024","3","14","14","Gold Coast Sharks","11581","MarShawn Lloyd","RB","25","GB"
"1054586519090008064","complete","snake","2024","4","14","5","Winnipeg Wranglers","11599","Cade Stover","TE","25.5","HOU"
"1054586519090008064","complete","snake","2024","4","13","5","Winnipeg Wranglers","11576","Braelon Allen","RB","21.9","NYJ"
"1054586519090008064","complete","snake","2024","4","12","5","Winnipeg Wranglers","11629","Devontez Walker","WR","24.5","BAL"
"1054586519090008064","complete","snake","2024","4","11","2","Bikini Bottom Stars","11623","Jordan Whittington","WR","25.2","LAR"
"1054586519090008064","complete","snake","2024","4","10","8","Iqaluit Trout","11582","Carson Steele","RB","23.2","KC"
"1054586519090008064","complete","snake","2024","4","9","4","Thunder Bay Mustangs","11575","Ray Davis","RB","26.1","BUF"
"1054586519090008064","complete","snake","2024","4","8","3","Newfoundland Blowers","11605","Jaheim Bell","TE","24.5",NA
"1054586519090008064","complete","snake","2024","4","7","2","Bikini Bottom Stars","11616","Jacob Cowing","WR","24.9","SF"
"1054586519090008064","complete","snake","2024","4","6","1","Toronto Hogs","11661","Terrion Arnold","DB","22.7","DET"
"1054586519090008064","complete","snake","2024","4","5","10","Lower City Lasercats","11727","Payton Wilson","LB","25.7","PIT"
"1054586519090008064","complete","snake","2024","4","4","11","Sarnia SeaSnakes","11562","Spencer Rattler","QB","25.2","NO"
"1054586519090008064","complete","snake","2024","4","3","7","Pokémon Omega Judge Judy","11636","Johnny Wilson","WR","24.7","PHI"
"1054586519090008064","complete","snake","2024","4","2","12","Mississauga Mastodons","11577","Will Shipley","RB","23.3","PHI"
"1054586519090008064","complete","snake","2024","4","1","3","Newfoundland Blowers","11783","Ryan Flournoy","WR","26.1","DAL"
"1185347458376470529","complete","snake","2025","1","1","1","Toronto Hogs","12527","Ashton Jeanty","RB","22.1","LV"
"1185347458376470529","complete","snake","2025","1","2","13","Vancouver Mounties","12530","Travis Hunter","WR","22.6","JAX"
"1185347458376470529","complete","snake","2025","1","3","6","Choccolocco Railfans","12507","Omarion Hampton","RB","22.8","LAC"
"1185347458376470529","complete","snake","2025","1","4","14","Gold Coast Sharks","12529","TreVeyon Henderson","RB","23.2","NE"
"1185347458376470529","complete","snake","2025","1","5","11","Sarnia Seasnakes","12518","Tyler Warren","TE","23.6","IND"
"1185347458376470529","complete","snake","2025","1","6","2","Bikini Bottom Stars","12526","Tetairoa McMillan","WR","22.7","CAR"
"1185347458376470529","complete","snake","2025","1","7","3","Newfoundland Blowers","12514","Emeka Egbuka","WR","23.2","TB"
"1185347458376470529","complete","snake","2025","1","8","5","Winnipeg Wranglers","12522","Cam Ward","QB","23.6","TEN"
"1185347458376470529","complete","snake","2025","1","9","11","Sarnia Seasnakes","12489","RJ Harvey","RB","24.9","DEN"
"1185347458376470529","complete","snake","2025","1","10","2","Bikini Bottom Stars","12517","Colston Loveland","TE","21.7","CHI"
"1185347458376470529","complete","snake","2025","1","11","3","Newfoundland Blowers","12484","Jayden Higgins","WR","23","HOU"
"1185347458376470529","complete","snake","2025","1","12","11","Sarnia Seasnakes","12501","Matthew Golden","WR","22.4","GB"
"1185347458376470529","complete","snake","2025","1","13","5","Winnipeg Wranglers","12508","Jaxson Dart","QB","22.6","NYG"
"1185347458376470529","complete","snake","2025","1","14","7","Prince Edward Islanders","12504","Kaleb Johnson","RB","22.4","PIT"
"1185347458376470529","complete","snake","2025","2","14","7","Prince Edward Islanders","12519","Luther Burden","WR","22","CHI"
"1185347458376470529","complete","snake","2025","2","13","6","Choccolocco Railfans","12512","Quinshon Judkins","RB","22.1","CLE"
"1185347458376470529","complete","snake","2025","2","12","4","Thunder Bay Mustangs","12547","Kyle Williams","WR","23.1","NE"
"1185347458376470529","complete","snake","2025","2","11","8","Iqaluit Trout","12498","Mason Taylor","TE","21.6","NYJ"
"1185347458376470529","complete","snake","2025","2","10","8","Iqaluit Trout","12509","Tre' Harris","WR","23.8","LAC"
"1185347458376470529","complete","snake","2025","2","9","5","Winnipeg Wranglers","12506","Harold Fannin","TE","21.4","CLE"
"1185347458376470529","complete","snake","2025","2","8","11","Sarnia Seasnakes","12481","Cam Skattebo","RB","23.9","NYG"
"1185347458376470529","complete","snake","2025","2","7","5","Winnipeg Wranglers","12533","Jacory Croskey-Merritt","RB","24.7","WAS"
"1185347458376470529","complete","snake","2025","2","6","3","Newfoundland Blowers","12524","Shedeur Sanders","QB","23.9","CLE"
"1185347458376470529","complete","snake","2025","2","5","13","Vancouver Mounties","12469","Dylan Sampson","RB","21.3","CLE"
"1185347458376470529","complete","snake","2025","2","4","7","Prince Edward Islanders","12492","Pat Bryant","WR","23","DEN"
"1185347458376470529","complete","snake","2025","2","3","6","Choccolocco Railfans","12521","Elijah Arroyo","TE","22.7","SEA"
"1185347458376470529","complete","snake","2025","2","2","13","Vancouver Mounties","12574","Abdul Carter","DL","22","NYG"
"1185347458376470529","complete","snake","2025","2","1","7","Prince Edward Islanders","12495","Ollie Gordon","RB","21.9","MIA"
"1185347458376470529","complete","snake","2025","3","1","7","Prince Edward Islanders","12534","Kyle Monangai","RB","23.5","CHI"
"1185347458376470529","complete","snake","2025","3","2","13","Vancouver Mounties","12499","Elic Ayomanor","WR","22.5","TEN"
"1185347458376470529","complete","snake","2025","3","3","8","Iqaluit Trout","12545","Tyler Shough","QB","26.2","NO"
"1185347458376470529","complete","snake","2025","3","4","11","Sarnia Seasnakes","12535","Isaac TeSlaa","WR","23.8","DET"
"1185347458376470529","complete","snake","2025","3","5","12","Mississauga Mastodons","12541","Dont'e Thornton","WR","23.1","LV"
"1185347458376470529","complete","snake","2025","3","6","5","Winnipeg Wranglers","12487","Terrance Ferguson","TE","22.8","LAR"
"1185347458376470529","complete","snake","2025","3","7","14","Gold Coast Sharks","12457","Jaydon Blue","RB","21.9","DAL"
"1185347458376470529","complete","snake","2025","3","8","4","Thunder Bay Mustangs","12510","Jalen Milroe","QB","23","SEA"
"1185347458376470529","complete","snake","2025","3","9","3","Newfoundland Blowers","12497","Tory Horton","WR","23.1","SEA"
"1185347458376470529","complete","snake","2025","3","10","7","Prince Edward Islanders","12536","Jaylin Noel","WR","23.3","HOU"
"1185347458376470529","complete","snake","2025","3","11","10","Lower City Lasercats","12483","Jack Bech","WR","23","LV"
"1185347458376470529","complete","snake","2025","3","12","8","Iqaluit Trout","12543","Tahj Brooks","RB","23.6","CIN"
"1185347458376470529","complete","snake","2025","3","13","9","New New York Benders ","12503","Isaiah Bond","WR","21.8","CLE"
"1185347458376470529","complete","snake","2025","3","14","8","Iqaluit Trout","12490","Bhayshul Tuten","RB","23.8","JAX"
"1185347458376470529","complete","snake","2025","4","14","7","Prince Edward Islanders","12641","Jaylin Lane","WR","23.6","WAS"
"1185347458376470529","complete","snake","2025","4","13","5","Winnipeg Wranglers","12578","Carson Schwesinger","LB","22.8","CLE"
"1185347458376470529","complete","snake","2025","4","12","9","New New York Benders ","12505","Jalen Royals","WR","22.8","KC"
"1185347458376470529","complete","snake","2025","4","11","9","New New York Benders ","12502","Gunnar Helm","TE","23.3","TEN"
"1185347458376470529","complete","snake","2025","4","10","11","Sarnia Seasnakes","12474","Woody Marks","RB","25","HOU"
"1185347458376470529","complete","snake","2025","4","9","10","Lower City Lasercats","12476","Devin Neal","RB","22.4","NO"
"1185347458376470529","complete","snake","2025","4","8","4","Thunder Bay Mustangs","12493","Oronde Gadsden","TE","22.5","LAC"
"1185347458376470529","complete","snake","2025","4","7","14","Gold Coast Sharks","12567","Malaki Starks","DB","22.1","BAL"
"1185347458376470529","complete","snake","2025","4","6","3","Newfoundland Blowers","12670","KeAndre Lambert-Smith","WR","24.2","LAC"
"1185347458376470529","complete","snake","2025","4","5","6","Choccolocco Railfans","12711","Tyler Loop","K","24.4","BAL"
"1185347458376470529","complete","snake","2025","4","4","13","Vancouver Mounties","12573","Mason Graham","DL","22.3","CLE"
"1185347458376470529","complete","snake","2025","4","3","8","Iqaluit Trout","12568","Jalon Walker","DL","21.8","ATL"
"1185347458376470529","complete","snake","2025","4","2","13","Vancouver Mounties","12471","DJ Giddens","RB","22.3","IND"
"1185347458376470529","complete","snake","2025","4","1","10","Lower City Lasercats","12511","Will Howard","QB","24.2","PIT"
